place_id,name,brand,cre_id,category,address_street,x,y
16222,JOSE ANTONIO NAYA AMAYA,PEMEX,PL/13722/EXP/ES/2016,GAS_STATION,Libramiento No. 1496,-104.9041,21.48926
16223,CARBURANTES DE YUCATAN SA DE CV,PEMEX,PL/13723/EXP/ES/2016,GAS_STATION,Calle 30 No. 347 Por 73,-89.67767,20.90713
16224,"JORIMAR GASOLINEROS, S.A. DE C.V.",PEMEX,PL/13724/EXP/ES/2016,GAS_STATION,Carretera Cajititlán-Cuexcomatitlán Km 1.0 N. 2,-103.3614,20.43613
16225,GRUPO GASOLINERO SAMARA SA DE CV,PEMEX,PL/13725/EXP/ES/2016,GAS_STATION,Camino Mezcales - San Vicente No. 872,-105.2612,20.74134
16226,SERVICIO PRIMA SA DE CV,PEMEX,PL/13592/EXP/ES/2016,GAS_STATION,Transistmica No. 24,-94.9615,17.88168
16227,SERVICIO PRIMA SA DE CV,PEMEX,PL/13593/EXP/ES/2016,GAS_STATION,Melchor Ocampo No. 120 Esquina Ignacio Aldama,-94.91113,17.94241
16228,Servicio Cupula SA de CV,PEMEX,PL/13636/EXP/ES/2016,GAS_STATION,Avenida Paseo de Las Bugambilias No. 59,-99.25231,19.69813
16236,COMERCIALIZADORA DE COMBUSTIBLES TIFA SA DE CV,PEMEX,PL/13590/EXP/ES/2016,GAS_STATION,Km 60+100 Carretera Federal Cordoba-Veracruz Tramo La Tinaja-La Boticaria,-96.45618,18.76547
16239,JOSE JORGE SARABIA SERRANO,PEMEX,PL/13675/EXP/ES/2016,GAS_STATION,Carretera Estatal Tarimoro-La Moncada Esquina Carretera Federal Salvatiera-Celaya,-100.8236,20.28631
20757,GASOLINERA MONTAJES SA DE CV,PEMEX,PL/13682/EXP/ES/2016,GAS_STATION,Carretera Panamericana 5831,-93.19053,16.76569
20764,ESTACIÓNDESERVICIOSMULTIPLESSANTONIÑODOCTORSADECV,PEMEX,PL/13627/EXP/ES/2016,GAS_STATION,Calle Miguel Negrete Oriente No. 201,-97.89888,18.96059
20765,"ZOHAN GAS, S. DE R.L. DE C.V.",PEMEX,PL/13595/EXP/ES/2016,GAS_STATION,Avenida Independencia No. 2114,-98.43809,18.89708
20766,"MEGASERVICIO FIRA, S.A. DE C.V.",PEMEX,PL/13598/EXP/ES/2016,GAS_STATION,Carretera Internacional Oaxaca Nochixtlán No. 201,-96.74558,17.08625
20769,HUMBERTO DE LA CRUZ MURIAS,PEMEX,PL/13639/EXP/ES/2016,GAS_STATION,Km 1005.0 Carretera Panamericana,-93.7197,16.68978
20820,RUTA DE LA MARTINIANA S.A DE C.V.,PEMEX,PL/13603/EXP/ES/2016,GAS_STATION,Carretera International Km 6.5,0,0
20822,CONSORCIO GASOLINERO ORBAN SA DE CV,PEMEX,PL/13628/EXP/ES/2016,GAS_STATION,Carretera Progreso Ixmiquilpan Km 10+725,-99.21272,20.35322
20852,"GASOLINAS LIBRAMIENTO 1000, S.A. DE C.V.",PEMEX,PL/13578/EXP/ES/2016,GAS_STATION,Jardines 10,-104.8977,21.47935
20853,"GASERVICIO COLINAS, S.A. DE C.V.",PEMEX,PL/13678/EXP/ES/2016,GAS_STATION,Boulevard de Las Plazas No. 1 Esquina Con Avenida Miramar,-110.9218,27.9061
20855,Gasolinerias Gomez SA de CV,PEMEX,PL/13672/EXP/ES/2016,GAS_STATION,Avenida Manuel Avila Camacho No. 141,-97.08229,20.46197
20856,CENTRO GASOLINERO 8T S.A. DE C.V.,PEMEX,PL/13605/EXP/ES/2016,GAS_STATION,Carretera Estatal Chote Espinal S/N,-97.33668,20.39186
20857,Servicio Martin Tostado S.A. de C.V.,PEMEX,PL/13668/EXP/ES/2016,GAS_STATION,Libramiento San Juan de Los Lagos Poniente Km 7.92,-102.3444,21.25496
20858,ESTACION DE SERVICIO EL RINCON SA DE CV,PEMEX,PL/13626/EXP/ES/2016,GAS_STATION,Prolongación Porfirio Díaz No. 1030,-94.54817,17.57514
20859,"SERVICIO GASOLINERO ALDO, S.A. DE C.V.",PEMEX,PL/13640/EXP/ES/2016,GAS_STATION,Carretera Coacalco-Tultepec,-99.1143,19.64255
20860,"SUMINISTROS AUTOMOTRICES VAZTER, S.A. DE C.V.",PEMEX,PL/13621/EXP/ES/2016,GAS_STATION,Desviación a San Juan Km,-104.4705,24.78333
20861,ESTACIONES DE SERVICIO AGV SA de CV,PEMEX,PL/13631/EXP/ES/2016,GAS_STATION,Avenida Hacienda Las Bugambilias 704 Viaducto Reynosa,-98.39278,26.0351
20862,"Servicio Sermato, S.A. de C.V.",PEMEX,PL/13625/EXP/ES/2016,GAS_STATION,Carretera Toluca Ciudad Altamirano Km 14.5,-99.78105,19.23041
20863,SERVICIO BRINGOM S.A. DE C.V.,PEMEX,PL/13637/EXP/ES/2016,GAS_STATION,Avenida Cuauhtémoc Lt. 33 Mz. 67 No. 1,-98.95477,19.26262
20864,GASOLINERA TAJA PLUS S.A. DE C.V.,PEMEX,PL/13644/EXP/ES/2016,GAS_STATION,Carretera Nacional Acapulco-Zihuatanejo Lt. 6 7 8 27 Mz. 58,-99.96077,16.89621
20865,GRUPO JGJ-LUAN SA DE CV,PEMEX,PL/13633/EXP/ES/2016,GAS_STATION,Autopista León-Aguascalientes Km 23.120,-101.7873,21.10485
20866,Combustibles La Luz S.A. de C.V.,PEMEX,PL/13629/EXP/ES/2016,GAS_STATION,Camino Real No. 31,-96.94807,18.91609
20867,ME GASSERVICIO SA DE CV,PEMEX,PL/13634/EXP/ES/2016,GAS_STATION,Calzada 1ro de Junio No. 102,-110.2655,31.00288
20868,Grupo Ortiz-Henric S.A. de C.V.,PEMEX,PL/13642/EXP/ES/2016,GAS_STATION,Carretera Toluca-Tenango No. 1355 Sur,-99.59608,19.23032
20869,"COMBUSTIBLES PLAZA FIESTA, S.A. DE C.V.",PEMEX,PL/13602/EXP/ES/2016,GAS_STATION,Calle 5a No. 359 Por 4 Y 6,-89.59056,21.00764
20870,GASOLINERA LOS DOS POTRILLOS S.A. DE C.V.,PEMEX,PL/13594/EXP/ES/2016,GAS_STATION,Reforma Final S/N Y Carretera a Cumpas,-109.6852,29.8022
20871,RODRIGO TAMAYO VAZQUEZ,PEMEX,PL/13616/EXP/ES/2016,GAS_STATION,Carretera Zamoar - La Barca Km 27,-102.3849,20.16992
20872,GRUPO GASOLINERO ROVOL S.A DE C.V.,PEMEX,PL/13586/EXP/ES/2016,GAS_STATION,Avenida Benito Juárez No. 3305,-100.9112,22.12122
20873,GASOLINERA Y SERVICIOS DE LA CRUZ S DE RL DE CV,PEMEX,PL/13596/EXP/ES/2016,GAS_STATION,Boulevard Benito Juárez No. 3 Oriente,-103.8473,25.83433
20874,"GASOLIO, S.A. DE C.V.",PEMEX,PL/13597/EXP/ES/2016,GAS_STATION,Avenida Federalismo No. 2495,-103.3543,20.71781
20875,fmp gas sa de cv,PEMEX,PL/13622/EXP/ES/2016,GAS_STATION,Calzada Cuauhtemoc No. 1249,-115.4265,32.65879
20876,"SERVICIO ARROYO ALAZANAS, S.A. DE C.V.",PEMEX,PL/13617/EXP/ES/2016,GAS_STATION,Dr. Mier 6530,-99.54217,27.49469
20877,AUTOSERVICIO ALEGRIAS SA DE CV,PEMEX,PL/13587/EXP/ES/2016,GAS_STATION,Avenida Las Palmas 413 Oriente,-108.4707,25.5833
20878,"Hidrocarburos Campeche, S.A de C.V.",PEMEX,PL/13588/EXP/ES/2016,GAS_STATION,Carretera Champoton - Escarcega,-90.72765,19.32837
20879,NOGALES ENERGETICOS S.A. DE C.V.,PEMEX,PL/13618/EXP/ES/2016,GAS_STATION,Avenida del Datil No. 7404,-109.7098,23.13705
20880,COMBUSTIBLES MINA S.A. DE C.V.,PEMEX,PL/13612/EXP/ES/2016,GAS_STATION,Carretera Aeropuerto 503,-98.37794,19.16645
20881,EJIDO SAYULITA,PEMEX,PL/13614/EXP/ES/2016,GAS_STATION,Avenida Tercer Mundo Esquina Carretera Federal 200 No. 458 Oriente,-105.4074,20.89489
20882,LUNA GAS S.A. DE C.V.,PEMEX,PL/13599/EXP/ES/2016,GAS_STATION,Carretera México Tuxpan Km 95+550,-98.0672,20.17533
20883,"GRUPO GASOLINERO ALIMAR, S.A. DE C.V.",PEMEX,PL/13623/EXP/ES/2016,GAS_STATION,Prolongación López Mateos No. 1401,-103.4347,25.39507
20884,GRUPO GASOLINERO TIERRA CALIENTE SA DE CV,PEMEX,PL/13591/EXP/ES/2016,GAS_STATION,Avenida Francisco I. Madero Norte No. 35,-100.8997,18.62843
20885,DISTRIBUIDORA CLARA S.A DE C.V.,PEMEX,PL/13620/EXP/ES/2016,GAS_STATION,Avenida Paseo Triunfo de La Republica No. 935,-106.4251,31.72655
20886,SERVICIO EL JARUDO S.A. DE C.V.,PEMEX,PL/13624/EXP/ES/2016,GAS_STATION,Boulevard Oscar Flores Sanchez No. 3845,-106.4434,31.69826
20887,COMBUSTIBLES CRISAN DEL CENTRO S. A. de C. V.,PEMEX,PL/13600/EXP/ES/2016,GAS_STATION,Morelos Y Privada de Las Rosas No. 104,-99.23153,18.90459
20888,COMBUSTIBLES CRISAN DEL CENTRO S. A. de C. V.,PEMEX,PL/13601/EXP/ES/2016,GAS_STATION,Avenida Subida a Chalma No. 150,-99.25662,18.93863
20889,"ASFALTOS UNIVERSALES, S.A. DE C.V.",PEMEX,PL/13608/EXP/ES/2016,GAS_STATION,Heroes de Cananea No. 102,-101.1831,20.57163
20890,Gasolinera Gran Patio Poza Rica SA de CV,PEMEX,PL/13619/EXP/ES/2016,GAS_STATION,Palomar Km 50,-97.43284,20.57074
20891,"SERVICIO JADSA, S.A. DE C.V.",PEMEX,PL/13589/EXP/ES/2016,GAS_STATION,Avenida Independencia No. 3006 Esquina Avenida Siglo Xxi,-102.2973,21.94577
20892,"PETROMAX, S.A. DE C.V.",PEMEX,PL/13579/EXP/ES/2016,GAS_STATION,Boulevard Revolución Km 900,-100.0024,25.5821
20893,"PETROMAX, S.A. DE C.V.",PEMEX,PL/13580/EXP/ES/2016,GAS_STATION,Avenida Central No. 2513,-100.1086,25.81581
20894,"PETROMAX, S.A. DE C.V.",PEMEX,PL/13581/EXP/ES/2016,GAS_STATION,Libramiento Prof. Oscar Flores Tapia No. 2183,-100.8963,25.45824
20895,"PETROMAX, S.A. DE C.V.",PEMEX,PL/13582/EXP/ES/2016,GAS_STATION,Carretera Colombia No 4390,-100.2929,25.84832
20896,"PETROMAX, S.A. DE C.V.",PEMEX,PL/13583/EXP/ES/2016,GAS_STATION,Avenida Acueducto No. 99-A,-100.3353,25.79267
20897,CORPORACION INTEGRADORA EMPRESARIAL DEL BAJIO,PEMEX,PL/13604/EXP/ES/2016,GAS_STATION,Carretera Lateral Celaya-Villagran Kilometro 284,-100.9098,20.51614
20898,SERVICIOS GASEROS DEL GOLFO SA DE CV,PEMEX,PL/13607/EXP/ES/2016,GAS_STATION,Avenida Periférico 3412 Esquina Calle Ramón López Velarde,-88.28318,18.51191
20899,Gasolineros Morelianos SA de CV,PEMEX,PL/13615/EXP/ES/2016,GAS_STATION,Avenida Heroes Anonimos de La Independencia de México,-101.2203,19.698
20900,"ESTACION DE SERVICIO CRANNI, S.A. DE C.V.",PEMEX,PL/13630/EXP/ES/2016,GAS_STATION,Km 31.8 Carretera Los Cuervos - Arcelia No. 4,-100.314,18.57202
20901,MARIA EUGENIA MORALES ARVIZU,PEMEX,PL/18787/EXP/ES/2016,GAS_STATION,Calle Rodolfo Elias Calles Entre Fray Francisco Eusebio Kino Y Boulevard Paseo del Alamo,-109.9732,27.48302
20902,GASOLINERIA EMILIO CARRANZA SA DE CV,PEMEX,PL/18788/EXP/ES/2016,GAS_STATION,Calle 5 de Mayo No. 37,-97.6639,19.71613
20903,GASERVICIO ORIENTE SA DE CV,PEMEX,PL/18789/EXP/ES/2016,GAS_STATION,Boulevard Enrique Mazon López No. 1113,-110.9119,29.12181
20904,GRUPO GOCALVI SA DE CV,PEMEX,PL/18790/EXP/ES/2016,GAS_STATION,Timoteo Lozano No. 4901,-101.6264,21.06352
20905,COMERCIALIZADORA ENERGETICOS RANCHO SAN JUAN SA DE,PEMEX,PL/18791/EXP/ES/2016,GAS_STATION,Ejido de Santa Juana Sección Primera S/N,-99.7377,19.43429
20906,"MASGAS, S.A. DE C.V.",PEMEX,PL/18792/EXP/ES/2016,GAS_STATION,Avenida Plateros 1031,-102.8583,23.19628
20907,CONSORCIO GASOLINERO GEOPOLIS S.A. DE C.V.,PEMEX,PL/18793/EXP/ES/2016,GAS_STATION,Carretera Chiconcuac-Zapata No. 239,-99.19225,18.81285
20908,SERVICIO MATA DE ZARZA SA DE CV,PEMEX,PL/18794/EXP/ES/2016,GAS_STATION,Carretera Pavimentada a Huatusco Conejos Km 88,-96.669,19.2292
20909,COMBU SERVICE  S.A. DE C.V.,PEMEX,PL/18783/EXP/ES/2016,GAS_STATION,Avenida Irrigación No. 108,-100.8118,20.53684
20910,INDIRCO S.A DE C.V,PEMEX,PL/18795/EXP/ES/2016,GAS_STATION,Avenida Irrigación No. 400,-100.7958,20.53678
20911,ALEJANDRO RODRIGUEZ PEREZ,PEMEX,PL/18784/EXP/ES/2016,GAS_STATION,Avenida Insurgentes No. 11,-107.4028,29.19018
20912,GASMEX S.A. DE C.V.,PEMEX,PL/18796/EXP/ES/2016,GAS_STATION,Carretera Estatal 200 Km 10+000,-100.2973,20.62988
20914,"Inmobiliaria El Cutiro, S.A. de C.V.",PEMEX,PL/18797/EXP/ES/2016,GAS_STATION,Autopista México Querétaro Avenida Huehuetoca,-99.20335,19.68684
20915,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",PEMEX,PL/18785/EXP/ES/2016,GAS_STATION,Avenida Aguascalientes No. 3402,-102.2995,21.85934
20928,"GRUPO OCTANO, S.A. DE C.V.",PEMEX,PL/13667/EXP/ES/2016,GAS_STATION,Libramiento Carretero Tepic Guadalajara No. 172,-104.8493,21.46852
20931,NACIONAL DE COMBUSTIBLES Y LUBRICANTES S.A. DE C.V,PEMEX,PL/13670/EXP/ES/2016,GAS_STATION,Vía Gustavo Baz No. 49 Lt. 4,-99.20296,19.57618
20932,ENERGIA Y SERVICIOS COORDINADOS S.A. DE C.V.,PEMEX,PL/13671/EXP/ES/2016,GAS_STATION,Libramiento Periférico Torreón - Gomez Palacio - Lerdo Km 13+320,-103.3154,25.32523
20934,ESTACION DE SERVICIO CANTICAS SA DE CV,PEMEX,PL/13673/EXP/ES/2016,GAS_STATION,Carretera Antigua Coatzacoalcos-Minatitlán Km 17.5,-94.56376,18.11108
20935,Servicio Venezuela S.A. de C.V.,PEMEX,PL/13674/EXP/ES/2016,GAS_STATION,República de Venezuela No. 910,-106.8544,28.42425
20937,"GRUPO FERCHE, S.A. DE C.V.",PEMEX,PL/13676/EXP/ES/2016,GAS_STATION,Avenida Arco Sur No. 703,-96.87094,19.50826
20940,GRUPO GASOLINERO EL JACAL S.A.P.I. DE C.V.,PEMEX,PL/13679/EXP/ES/2016,GAS_STATION,Avda. El Jacal 391,-100.485,20.56077
20941,SERVIAVILAS SA DE CV,PEMEX,PL/13680/EXP/ES/2016,GAS_STATION,Carretera 500 Predio Las Bogas,-108.017,25.12678
20942,CORPORATIVO LEVAZPER SA DE CV,PEMEX,PL/13681/EXP/ES/2016,GAS_STATION,Prisciliano Sanchez,-105.3712,22.49067
20944,MARIA DEL PILAR CANTAREY GONZALEZ,PEMEX,PL/13683/EXP/ES/2016,GAS_STATION,Avenida Vicente Lombardo Toledano No. 305-B,-99.59888,19.30702
20945,MULTISERVICIOS LA PILARICA SA DE CV,PEMEX,PL/13684/EXP/ES/2016,GAS_STATION,Boulevard Topolobampo 2777 Norte,-108.949,25.80161
21035,COMBUSTIBLES Y LUBRICANTES EL PUENTE S.A DE C.V.,PEMEX,PL/13050/EXP/ES/2016,GAS_STATION,Carretera Cd. Valles-El Naranjo Km 37+500,-99.22935,22.2118
21051,"SERVICIO EXHACIENDA LA REDONDA, S.A. DE C.V.",PEMEX,PL/19019/EXP/ES/2016,GAS_STATION,Carretera México-Pachuca Km 41.2,-98.97288,19.73687
21052,"Administradora de Gasolineras Xochimilco, S.A. de C.V.",PEMEX,PL/19018/EXP/ES/2016,GAS_STATION,Avenida Prolongación División del Norte No. 5322,-99.11617,19.26787
21053,GASOLINERA RASAGUI S.A. DE C.V.,PEMEX,PL/19020/EXP/ES/2016,GAS_STATION,Avenida Manuel Espinosa Yglesias No. 3101,-98.22831,19.04418
21054,EMPRESAS MAROSO SA DE CV,PEMEX,PL/19021/EXP/ES/2016,GAS_STATION,Boulevard Venustiano Carranza,-115.4061,32.58826
21055,MARIA LUISA PANDUR BERNARDINO,PEMEX,PL/19032/EXP/ES/2016,GAS_STATION,Avenida Libertad Nº 23,-97.75022,18.8894
21056,"SUPERSERVICIO TERECAR, S.A. DE C.V.",PEMEX,PL/19031/EXP/ES/2016,GAS_STATION,Avenida Constitución No. 437,-102.285,21.92122
21057,ECOESTACION DE COMBUSTIBLES SA DE CV,PEMEX,PL/19030/EXP/ES/2016,GAS_STATION,Avenida Santa Margarita 3716,-103.4304,20.73024
21058,GASOLINERA TRES CAMINOS S.A. DE C.V.,PEMEX,PL/19029/EXP/ES/2016,GAS_STATION,Guerrero No. 501 Oriente,-100.8833,28.40861
21087,"Inmobiliaria Donm, S.A. de C.V.",PEMEX,PL/19028/EXP/ES/2016,GAS_STATION,San José de Los Leones No. 6,-99.22445,19.46397
21088,"BP ESTACIONES Y SERVICIOS ENERGETICOS, S.A. DE C.V.",PEMEX,PL/19027/EXP/ES/2016,GAS_STATION,Carretera Tijuana-Tecate No. 21121,-116.8741,32.44604
21089,Servicio Arcangel Queretano S.A. de C.V.,PEMEX,PL/19026/EXP/ES/2016,GAS_STATION,Avenida del Campanario 42,-100.3745,20.60911
21090,"GRUPO FERCHE, S.A. DE C.V.",PEMEX,PL/19025/EXP/ES/2016,GAS_STATION,Avenida Puebla S/N,-97.46233,20.54523
21091,CORPOGAS HIDROCALIDO SA DE CV,PEMEX,PL/19024/EXP/ES/2016,GAS_STATION,Boulevard a Zacatecas Norte Km 4.6,-102.2905,21.9408
21092,"HIDROSINA PLUS, S.A.P.I. DE C.V.",PEMEX,PL/19023/EXP/ES/2016,GAS_STATION,Carretera México 127 Etihuatlán-Alazan,-97.6922,20.93871
21093,"PETROMAX, S.A. DE C.V.",PEMEX,PL/19022/EXP/ES/2016,GAS_STATION,Prolongación Eloy Cavazos No. 3200,-100.128,25.63159
21134,COMBUSTIBLES JJM SA DE CV,PEMEX,PL/18941/EXP/ES/2016,GAS_STATION,Camino Vecinal a Alaquines Km 0 + 110,-99.61928,22.12646
21135,Estacion de Servicio Copoya SA de CV,PEMEX,PL/18942/EXP/ES/2016,GAS_STATION,Carretera Tuxtla-Suchiapa No. 171,-93.10974,16.71157
21136,SUPER SERVICIO NAVA S DE RL DE CV,PEMEX,PL/18940/EXP/ES/2016,GAS_STATION,Melchor Ocampo No. 770,-100.7742,28.42449
21137,"Combustibles Barrio Antiguo, S.A. de C.V.",PEMEX,PL/18939/EXP/ES/2016,GAS_STATION,Raymundo Jardón No. 1030,-100.3064,25.66434
21138,"JAR, INFRAESTRUCTURA MARINA, S.A. DE C.V.",PEMEX,PL/18938/EXP/ES/2016,GAS_STATION,Avenida Costera Miguel Aleman S/N,-99.90623,16.84838
21139,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",PEMEX,PL/18937/EXP/ES/2016,GAS_STATION,Carretera Estatal 45 Guadalupe Zacatecas - Cosío Aguascalientes Km 67+500,-102.4623,19.84532
21140,CALIDAD AMBIENTAL LOWE S.A DE C.V,PEMEX,PL/18936/EXP/ES/2016,GAS_STATION,Carretera Morelia Patzcuaro No. 19180,-101.3174,19.57379
21141,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",PEMEX,PL/18931/EXP/ES/2016,GAS_STATION,Prolongación Juárez No. 312,-100.291,25.7684
21142,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",PEMEX,PL/18934/EXP/ES/2016,GAS_STATION,Avenida Colon No. 1100,-100.3233,25.68647
21143,"TENEXTATILOYAN AUTO SERVICIO,S.A. DE C.V.",PEMEX,PL/18933/EXP/ES/2016,GAS_STATION,Carretera Amozoc Teziutlán Km 108.5,-97.597,19.72175
21144,ARRCO  GAS,PEMEX,PL/18932/EXP/ES/2016,GAS_STATION,Carretera Acambaro - Morelia Km 54.7,-101.0739,19.79914
21145,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",PEMEX,PL/18935/EXP/ES/2016,GAS_STATION,Carretera México-Laredo 90-1,-101.668,20.61954
21146,MULTISERVICIOS DE COMBUSTIBLE DEL SURESTE SA CV,PEMEX,PL/18968/EXP/ES/2016,GAS_STATION,7° Avenida Sur Esquina 38° Calle Oriente,-92.26729,14.88611
21147,SERVICIOS GLAMA SA DE CV,PEMEX,PL/18967/EXP/ES/2016,GAS_STATION,Autopista México-Pachuca Km 31.95,-98.59364,19.40213
21148,"Servicios de Calidad Veracruzanos, S.A. de C.V.",PEMEX,PL/18966/EXP/ES/2016,GAS_STATION,Bulevar Cordoba-Fortin No. 4201-C,-96.95914,18.90133
21149,"COMBUSERVI DE ORIENTE, S.A. DE C.V.",PEMEX,PL/18965/EXP/ES/2016,GAS_STATION,Km 8 + 700 Carretera Tlaxcala Huauchinango,-98.1131,19.47838
21151,"ENERLUPE, S.A. DE C.V.",PEMEX,PL/18964/EXP/ES/2016,GAS_STATION,Miguel Hidalgo No. 12 Mz. 311 Lt. 10,-100.7442,20.91526
21152,OSCAR ROBERTO POLANCO CARRILLO,PEMEX,PL/18963/EXP/ES/2016,GAS_STATION,Carretera Villa Cuichapa-Coatzacoalcos Km 0+500 No. 104-Z Cuichapa Moloacan Ver.,-94.27216,17.95032
21153,SERVICIO YAGGAR S.A. DE C.V.,PEMEX,PL/18962/EXP/ES/2016,GAS_STATION,Avenida Prolongación Pantitlán Esquina Boulevard Arturo Montiel No. 1 Lt. 1 Mz. 1,-98.96365,19.36099
21154,"Autoservicio Tepogas, S.A. de C.V.",PEMEX,PL/18961/EXP/ES/2016,GAS_STATION,Avenida Insurgentes S/N,-99.22402,19.71225
21155,SERVICIO BETULIA S. DE R.L. DE C.V.,PEMEX,PL/18960/EXP/ES/2016,GAS_STATION,Carretera 314 Tepatitlán Arandas Limites de Estado Km 64+600,-102.1912,20.67964
21156,GILBERTO RIVERA MARTINEZ,PEMEX,PL/18959/EXP/ES/2016,GAS_STATION,Avenida Real Universidad No. 34,-101.21,19.68703
21157,ESTACION DE SERVICIOS FAMONT S.A. DE C.V.,PEMEX,PL/18958/EXP/ES/2016,GAS_STATION,Carretera Manuel Doblado-Piedras Negras Esquina Con Prolongación Calle Benito Juárez No. 2,-101.9534,20.73808
21158,"Estación de Servicio Virgilio, S.A. de C.V.",PEMEX,PL/18956/EXP/ES/2016,GAS_STATION,Carretera 57d Km 16 + 680 Parcela No. 19 Z-0 P 1/3,-99.07018,19.4455
21159,GRUPO COMERCIAL GN DEL SURESTE S.A. DE C.V.,PEMEX,PL/18955/EXP/ES/2016,GAS_STATION,Libramiento Sur Oriente No. 4331,-93.08453,16.73867
21160,Union de Ejidos de P.C. e I. A. de R.S. e I. 20 de Noviembre,PEMEX,PL/18954/EXP/ES/2016,GAS_STATION,Carretera Transpeninsular Km 214,-111.6854,25.06106
21165,"ESTACION DE SERVICIO TULES, SA DE CV",PEMEX,PL/18953/EXP/ES/2016,GAS_STATION,Arco Vial Esquina 85 Sur Mz. 001 Lt. 001 Playa del Carmen,-87.05196,20.67103
21166,Servicio Ravello S.A de C.V.,PEMEX,PL/18957/EXP/ES/2016,GAS_STATION,Calle 4ta. Salvador Díaz Miron 8350,-117.0346,32.53296
21167,V-RED SA DE CV,PEMEX,PL/18952/EXP/ES/2016,GAS_STATION,Prolongación Avenida Benito Juárez No. 1,-105.1778,27.69658
21168,GRUPO GASOLINERO RIVAS SA DE CV,PEMEX,PL/18951/EXP/ES/2016,GAS_STATION,Calzada Luis Moya No. 511,-102.5928,22.7558
21169,PETROLL GASOLINERAS SA DE CV,PEMEX,PL/18950/EXP/ES/2016,GAS_STATION,Epigmenio Gonzalez No. 7,-100.4461,20.74677
21170,EMPRESAS SAN PEDRO SA DE CV,PEMEX,PL/18949/EXP/ES/2016,GAS_STATION,Carretera Delicias - Presa Francisco I. Madero Km 3 + 900,-105.5145,28.15518
21171,COMERCIAL HALMOS SA DE CV,PEMEX,PL/18948/EXP/ES/2016,GAS_STATION,Boulevard Antonio Ramirez No. 1109,-105.4245,25.05464
21172,Multiservicio Valladolid S.A. de C.V.,PEMEX,PL/18943/EXP/ES/2016,GAS_STATION,Calle 49 No. 226a Por 24,-88.21066,20.72589
21173,"GRUPO GASOLINERO COJIM, SA DE CV",PEMEX,PL/18944/EXP/ES/2016,GAS_STATION,Carretera Jalostotitlán-San Julian Km 39+700,-102.4026,21.03563
21174,"PETROMAX, S.A. DE C.V.",PEMEX,PL/18945/EXP/ES/2016,GAS_STATION,Calle Venezuela Esquina Álvaro Obregón No. 215,-98.1255,25.9883
21175,Carrygas S.A. de C.V.,PEMEX,PL/18947/EXP/ES/2016,GAS_STATION,Acceso Al Fraccionamiento Bugambilias No. 17 Localidad Las Trancas,-96.85845,19.4995
21219,"PLATINIUM GAS, S.A. DE C.V.",PEMEX,PL/19054/EXP/ES/2016,GAS_STATION,Avenida Esmeralda No. 112,-110.2999,24.05435
21220,GASOLINERA GL,PEMEX,PL/19053/EXP/ES/2016,GAS_STATION,Boulevard Jorge Castillo Cabrera No. 1280,-106.8942,28.39023
21221,"Capilla Gas, S.A. de C.V.",PEMEX,PL/19052/EXP/ES/2016,GAS_STATION,Carretera Santiago Tianguistenco- La Marquesa Km 16,-99.4255,19.2082
21222,GASOLINERA SAN BARTOLO SA DE CV,PEMEX,PL/19051/EXP/ES/2016,GAS_STATION,Carretera Metepec- Zacango 2022 Sur,-99.62616,19.22821
21223,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",PEMEX,PL/19050/EXP/ES/2016,GAS_STATION,Boulevard Díaz Ordaz No. 2135,-99.57941,24.87263
21248,LUIS MIGUEL OROZCO LUCIO,PEMEX,PL/19078/EXP/ES/2016,GAS_STATION,Carretera México-Pachuca Km 62+320,-98.90472,19.9188
21249,"SERVICIO DOS CERROS, S.A. DE C.V.",PEMEX,PL/19079/EXP/ES/2016,GAS_STATION,Carretera Actopan Progreso de Obregón No. 15,-99.14668,20.24826
21250,SERVICIO LA ESMERALDA SA DE CV,PEMEX,PL/19080/EXP/ES/2016,GAS_STATION,Avenida Melchor Ocampo No. 77,-102.213,17.96117
21251,"SERVICIO LIBRAMIENTO MIRAMAR, SA DE CV    E06401",PEMEX,PL/19081/EXP/ES/2016,GAS_STATION,Libramiento Manuel- Gonzalez Km 7+300,-98.3169,22.76101
21252,"Grupo BG5, S.A. de C.V.",PEMEX,PL/19075/EXP/ES/2016,GAS_STATION,Boulevard General Juan Alvarez Km 2.370,-100.4386,17.20411
21253,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",PEMEX,PL/19076/EXP/ES/2016,GAS_STATION,Heroes de Cananea No. 101,-101.1856,20.56604
21254,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",PEMEX,PL/19077/EXP/ES/2016,GAS_STATION,Boulevard J. M. Clouthier 1140,-101.1838,20.59246
21255,SUPER SERVICIO NUEVO BC SA DE CV,PEMEX,PL/19082/EXP/ES/2016,GAS_STATION,Avenida Ixtpan de La Sal-San Alejo 37,-99.7253,18.83633
